Timestamp,Status,Tag ID,Duty Cycle
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:19,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:20,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:21,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:22,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:23,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:24,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:25,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:26,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:27,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:28,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:29,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:30,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:31,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:32,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:33,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:34,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:35,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:36,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:37,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:38,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:39,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:40,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:41,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:42,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:43,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:44,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:45,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:46,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:47,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:48,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:49,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:50,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:51,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:52,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:53,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:54,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:55,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:56,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:57,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:58,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:46:59,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:00,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:01,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:02,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:03,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:04,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:05,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:06,STAND BY,RFID IS READING,1
2024-07-12 10:47:07,STAND BY,RFID IS READING,1
2024-07-12 10:47:07,STAND BY,RFID IS READING,1
2024-07-12 10:47:07,STAND BY,RFID IS READING,1
2024-07-12 10:47:07,STAND BY,RFID IS READING,1
